U1370,B2165,5
U1255,B2165,5
U1618,B2165,4
U1497,B2165,3
U1353,B2165,5
U1353,B2165,3
U1888,B2165,3
U1532,B2165,4
U1349,B2165,4
U2007,B2165,5
U1514,B2165,5
U1399,B2165,4
U1894,B2165,5
U1368,B2165,5
U1878,B2165,4
U1499,B2165,5
U1611,B2165,2
U2007,B2165,4
U1421,B2165,4
U1493,B2165,4
U1908,B2165,5
U1422,B2165,3
U1273,B2165,5
U1588,B2165,4
U1733,B2165,3
U2102,B2165,4
U1354,B2165,4
U1648,B2165,4
U1878,B2165,5
U1569,B2165,4
U1510,B2165,4
U1081,B2165,5
U1552,B2165,4
U1576,B2165,5
U1501,B2165,2
U1517,B2165,3
U1654,B2165,4
U1505,B2165,4
U1423,B2165,4
U543,B2165,5
U1571,B2165,4
U1612,B2165,2
U1611,B2165,4
U2043,B2165,1
U1725,B2165,5
U1704,B2165,3
U2015,B2165,5
U1903,B2165,5
U1676,B2165,4
U1346,B2165,4
U2099,B2165,5
U1325,B2165,4
U1416,B2165,4
U1731,B2165,2
U1337,B2165,4
U1607,B2165,3
U1476,B2165,4
U543,B2165,4
U1730,B2165,4
U985,B2166,4
U895,B2166,2
U261,B2166,3
U398,B2166,3
U976,B2166,3
U871,B2166,4
U541,B2166,4
U725,B2166,4
U917,B2166,5
U2012,B2166,2
U976,B2166,3
U1993,B2166,3
U1829,B2166,5
U2033,B2166,5
U978,B2166,4
U1714,B2167,4
U1284,B2167,4
U11,B2168,4
U14,B2168,2
U29,B2168,3
U2,B2168,3
U24,B2168,2
U25,B2168,4
U2101,B2168,3
U20,B2168,3
U7,B2168,1
U28,B2168,3
U1752,B2168,3
U1754,B2168,4
U1101,B2169,3
U1019,B2169,1
U722,B2169,3
U259,B2170,4
U633,B2170,4
U631,B2170,4
U215,B2170,4
U313,B2170,4
U215,B2170,5
U431,B2170,3
U805,B2170,3
U633,B2170,5
U641,B2170,2
U486,B2170,4
U692,B2170,5
U633,B2170,5
U821,B2170,1
U565,B2170,4
U145,B2172,4
U1794,B2172,5
U1784,B2172,5
U2000,B2172,3
U307,B2173,4
U339,B2173,4
U670,B2173,5
U313,B2173,3
U1202,B2173,5
U719,B2173,4
U492,B2173,4
U1335,B2173,5
U373,B2173,4
U415,B2173,5
U1832,B2173,5
U879,B2173,3
U1225,B2173,4
U881,B2173,4
U282,B2173,4
U1021,B2173,3
U169,B2173,4
U355,B2174,4
U334,B2174,4
U744,B2174,4
U456,B2174,4
U135,B2175,2
U122,B2175,4
U145,B2175,1
U1791,B2175,3
U131,B2175,4
U1796,B2175,2
U142,B2175,5
U142,B2175,5
U1105,B2176,3
U985,B2176,5
U886,B2176,4
U451,B2176,2
U993,B2176,4
U946,B2176,5
U1055,B2176,4
U1843,B2176,5
U1843,B2176,2
U1823,B2176,5
U119,B2177,4
U61,B2178,4
U119,B2180,5
U1365,B2181,2
U1255,B2181,4
U1483,B2181,4
U1281,B2181,5
U1262,B2181,3
U1929,B2181,2
U1503,B2181,3
U235,B2181,4
U1675,B2181,4
U1309,B2181,2
U1342,B2181,4
U1315,B2181,3
U1299,B2181,5
U1259,B2181,4
U1451,B2181,4
U1546,B2181,3
U854,B2181,1
U1974,B2181,4
U1330,B2181,4
U1311,B2181,4
U1403,B2181,3
U1318,B2181,4
U1560,B2181,2
U1288,B2181,2
U1319,B2181,5
U1421,B2181,4
U1319,B2181,5
U1463,B2181,4
U1359,B2181,3
U879,B2181,4
U1350,B2181,4
U1467,B2181,4
U1411,B2181,5
U1459,B2181,3
U1267,B2181,4
U1299,B2181,2
U1552,B2181,4
U1369,B2181,3
U1299,B2181,2
U1301,B2181,5
U1359,B2181,1
U1927,B2181,3
U1299,B2181,1
U1453,B2181,1
U1306,B2181,3
U1334,B2181,3
U1321,B2181,3
U1980,B2181,3
U1725,B2181,3
U1319,B2181,5
U1879,B2181,4
U1433,B2181,4
U1304,B2181,3
U1454,B2181,3
U1319,B2181,5
U1573,B2181,2
U1945,B2181,4
U188,B2181,2
U1976,B2181,4
U1360,B2181,1
U1324,B2181,4
U1319,B2181,5
U1328,B2181,3
U1261,B2181,4
U1352,B2181,2
U1414,B2181,4
U1471,B2181,2
U1592,B2181,4
U1319,B2181,5
U1403,B2181,4
U1969,B2181,4
U1337,B2181,4
U1305,B2181,4
U2022,B2181,1
U1302,B2181,5
U1650,B2181,2
U654,B2181,5
U1276,B2181,3
U1438,B2181,2
U1476,B2181,4
U1419,B2181,5
U46,B2182,4
U46,B2182,3
U131,B2183,4
U130,B2183,4
U145,B2183,4
U133,B2183,4
U2081,B2183,4
U1794,B2183,4
U138,B2185,2
U128,B2186,4
U129,B2186,1
U144,B2186,3
U141,B2186,4
U985,B2188,4
U415,B2188,5
U532,B2188,3
U1840,B2188,4
U2025,B2188,4
U1117,B2188,4
U567,B2188,5
U875,B2188,5
U135,B2189,3
U136,B2189,4
U133,B2189,4
U106,B2190,3
U2080,B2191,4
U125,B2191,4
U145,B2191,3
U2081,B2191,4
U1796,B2191,4
U1785,B2191,4
U2082,B2191,3
U1795,B2191,5
U1783,B2191,3
U122,B2193,3
U144,B2193,2
U645,B2194,4
U451,B2194,2
U973,B2194,2
U993,B2194,4
U1192,B2194,5
U974,B2194,2
U987,B2194,3
U1841,B2194,5
U401,B2194,2
U200,B2194,3
U1187,B2194,4
U346,B2194,3
U346,B2194,1
U986,B2194,3
U1055,B2194,5
U895,B2194,4
U897,B2194,3
U712,B2194,4
U2030,B2194,2
U1031,B2194,3
U1000,B2194,4
U1119,B2194,2
U600,B2194,4
U708,B2194,2
U952,B2194,3
U990,B2194,2
U866,B2194,5
U856,B2194,3
U995,B2194,5
U341,B2194,3
U970,B2194,4
U1839,B2194,4
U716,B2194,5
U952,B2194,3
U510,B2195,4
U403,B2195,4
U1185,B2195,3
U550,B2195,3
U631,B2195,4
U164,B2195,2
U548,B2195,1
U839,B2195,1
U376,B2195,4
U259,B2196,4
U211,B2196,4
U259,B2196,4
U1223,B2196,4
U745,B2196,1
U1223,B2196,5
U196,B2197,5
U207,B2197,4
U800,B2197,2
U479,B2197,4
U798,B2197,4
U633,B2199,3
U780,B2199,4
U633,B2199,4
U305,B2199,4
U1203,B2199,3
U1207,B2199,4
U462,B2199,5
U771,B2199,4
U1223,B2200,4
U1237,B2200,4
U1244,B2200,4
U2077,B2201,2
U47,B2202,5
U2093,B2203,4
U78,B2204,4
U79,B2204,4
U56,B2204,4
U1834,B2204,2
U116,B2205,4
U78,B2205,4
U100,B2205,4
U100,B2205,4
U1775,B2205,3
U62,B2205,4
U1760,B2206,4
U1760,B2206,2
U61,B2206,4
U78,B2207,4
U83,B2207,4
U97,B2207,3
U2018,B2208,4
U112,B2208,3
U111,B2209,1
U53,B2209,3
U117,B2210,5
U1767,B2210,5
U1760,B2210,4
U87,B2210,5
U1768,B2210,5
U43,B2211,4
U1770,B2211,1
U43,B2211,3
U46,B2213,3
U61,B2213,4
U104,B2214,4
U66,B2214,4
U60,B2214,4
U48,B2214,3
U45,B2215,2
U48,B2217,5
U42,B2217,4
U52,B2217,4
U119,B2217,2
U59,B2218,3
U54,B2218,3
U1410,B2220,5
U1646,B2220,5
U1510,B2220,4
U1735,B2220,5
U1583,B2220,3
U1590,B2220,4
U1621,B2220,4
U1709,B2220,4
U1655,B2220,4
U1646,B2220,5
U104,B2221,2
U97,B2222,3
U92,B2222,5
U73,B2222,4
U95,B2223,3
U67,B2223,2
U116,B2223,2
U79,B2223,3
U98,B2223,4
U56,B2223,3
U1762,B2223,5
U98,B2224,4
U1763,B2226,3
U100,B2226,1
U42,B2226,4
U46,B2226,3
U61,B2227,3
U74,B2227,4
U116,B2229,1
U42,B2229,4
U55,B2230,4
U111,B2230,4
U59,B2232,3
U61,B2232,4
U43,B2233,3
U70,B2234,3
U182,B2235,4
U239,B2235,5
U750,B2235,5
U535,B2235,4
U1183,B2235,5
U613,B2235,3
U613,B2235,4
U377,B2235,4
U613,B2235,2
U671,B2235,1
U1124,B2235,4
U459,B2235,2
U613,B2235,2
U1595,B2236,2
U1522,B2236,2
U29,B2237,4
U1,B2237,3
U1756,B2237,4
U3,B2237,3
U2,B2237,4
U25,B2237,4
U5,B2237,3
U14,B2237,3
U18,B2237,5
U28,B2237,5
U4,B2237,1
U1751,B2237,2
U1754,B2237,3
U39,B2237,3
U38,B2237,5
U21,B2237,4
U2100,B2237,3
U1755,B2237,3
U1348,B2238,3
U1517,B2238,4
U1530,B2238,5
U1517,B2238,4
U1483,B2238,4
U1438,B2239,1
U578,B2240,4
U911,B2240,3
U1179,B2240,5
U1069,B2240,5
U1069,B2240,5
U366,B2240,5
U514,B2240,5
U1049,B2240,5
U608,B2240,2
U1151,B2240,4
U1048,B2240,5
U370,B2240,5
U1194,B2240,4
U232,B2240,4
U904,B2240,4
U541,B2240,4
U705,B2240,3
U1119,B2240,4
U43,B2243,4
U6,B2245,4
U14,B2245,4
U11,B2245,4
U1756,B2245,2
U2,B2245,2
U25,B2245,2
U29,B2245,2
U4,B2245,3
U2095,B2245,3
U33,B2245,3
U1744,B2245,3
U7,B2245,3
U1751,B2245,2
U1748,B2245,3
U39,B2245,3
U1742,B2245,3
U1755,B2245,2
U1748,B2246,3
U18,B2246,3
U39,B2246,3
U357,B2248,4
U790,B2248,5
U215,B2248,5
U1053,B2248,4
U631,B2248,5
U358,B2248,1
U838,B2248,1
U994,B2248,4
U632,B2248,5
U24,B2250,2
U29,B2250,3
U31,B2250,5
U5,B2251,3
U4,B2251,3
U39,B2251,3
U1754,B2251,3
U6,B2251,3
U4,B2253,4
U24,B2254,4
U24,B2254,4
U24,B2254,4
U797,B2254,5
U27,B2254,3
U35,B2254,3
U21,B2254,5
U20,B2256,4
U20,B2257,5
U1753,B2257,3
U38,B2257,5
U29,B2258,4
U41,B2258,3
U2,B2258,3
U14,B2258,5
U33,B2258,4
U1748,B2258,4
U0,B2258,3
U1747,B2258,3
U1751,B2258,2
U40,B2260,2
U31,B2262,5
U24,B2262,4
U29,B2262,5
U25,B2262,4
U37,B2262,4
U1744,B2262,5
U1933,B2262,5
U1755,B2262,5
U1746,B2262,4
U35,B2262,4
U1753,B2262,4
U1750,B2262,4
U967,B2263,4
U1120,B2263,3
U200,B2263,5
U967,B2263,3
U1156,B2263,4
U746,B2263,5
U866,B2263,5
U784,B2263,5
U1094,B2263,4
U1174,B2263,3
U1163,B2263,2
U1719,B2264,2
U1615,B2264,2
U1718,B2264,4
U1395,B2264,4
U1445,B2264,2
U1257,B2264,4
U1653,B2264,3
U1342,B2264,2
U1273,B2264,3
U1696,B2264,4
U1274,B2264,3
U1710,B2264,4
U1693,B2264,4
U1708,B2264,4
U1611,B2264,4
U1690,B2264,4
U1653,B2264,1
U1707,B2264,2
U1101,B2265,1
U1019,B2265,4
U1123,B2265,5
U1200,B2265,3
U158,B2266,4
U208,B2266,4
U311,B2266,2
U169,B2266,1
U1160,B2267,4
U518,B2267,3
U463,B2267,4
U457,B2267,3
U1807,B2267,3
U527,B2267,4
U486,B2267,4
U413,B2267,5
U1149,B2267,4
U169,B2267,5
U1155,B2267,5
U1155,B2267,5
U486,B2267,2
U415,B2267,4
U655,B2267,4
U348,B2267,5
U1134,B2267,4
U702,B2267,5
U191,B2267,5
U609,B2267,3
U246,B2267,5
U668,B2267,5
U1222,B2267,3
U292,B2267,4
U232,B2267,4
U246,B2267,5
U816,B2267,5
U532,B2267,4
U503,B2267,3
U943,B2267,4
U1231,B2267,4
U967,B2267,4
U452,B2268,3
U166,B2268,2
U355,B2268,4
U414,B2268,3
U593,B2268,5
U535,B2269,2
U805,B2269,4
U846,B2269,4
U2078,B2270,5
U2079,B2270,5
U1600,B2271,4
U1461,B2271,4
U1920,B2271,2
U1920,B2271,3
U1890,B2271,4
U1938,B2271,4
U1725,B2271,1
U1642,B2271,3
U1503,B2271,4
U1564,B2271,5
U1422,B2271,3
U1417,B2271,1
U1564,B2271,5
U1917,B2271,3
U1900,B2271,1
U2005,B2271,5
U2005,B2271,2
U1608,B2272,3
U1254,B2272,5
U1482,B2272,4
U1907,B2272,3
U1266,B2272,4
U1678,B2272,1
U1399,B2272,4
U1907,B2272,4
U1455,B2272,1
U1310,B2272,4
U1939,B2273,4
U1396,B2273,3
U1948,B2273,2
U1463,B2273,3
U2020,B2273,1
U158,B2274,5
U772,B2274,5
U1201,B2274,5
U355,B2274,5
U201,B2274,5
U161,B2274,4
U447,B2274,4
U286,B2274,5
U208,B2274,4
U1074,B2274,4
U64,B2274,4
U390,B2274,5
U161,B2274,4
U822,B2274,5
U822,B2274,5
U259,B2274,4
U698,B2274,3
U1074,B2274,5
U423,B2274,2
U804,B2274,5
U465,B2274,4
U627,B2274,5
U182,B2274,4
U463,B2274,3
U858,B2274,4
U1160,B2274,4
U766,B2274,4
U388,B2274,5
U474,B2274,5
U458,B2274,5
U403,B2274,4
U182,B2274,5
U834,B2274,5
U393,B2274,4
U582,B2274,4
U228,B2274,2
U834,B2274,5
U217,B2274,4
U592,B2274,4
U1049,B2274,5
U430,B2274,4
U713,B2274,4
U1224,B2274,3
U585,B2274,4
U400,B2274,4
U1986,B2274,5
U637,B2274,5
U169,B2274,5
U392,B2274,5
U354,B2274,5
U1177,B2274,5
U274,B2274,5
U453,B2274,5
U242,B2274,4
U434,B2274,5
U380,B2274,4
U257,B2274,4
U159,B2274,5
U2003,B2274,4
U2003,B2274,5
U1869,B2274,4
U638,B2274,4
U451,B2274,5
U868,B2274,5
U718,B2274,4
U786,B2274,4
U601,B2274,1
U562,B2274,5
U454,B2274,3
U211,B2274,5
U1689,B2274,4
U223,B2274,3
U177,B2274,4
U260,B2274,4
U768,B2274,4
U230,B2274,4
U808,B2274,5
U443,B2274,4
U806,B2274,5
U412,B2274,4
U163,B2274,5
U434,B2274,2
U247,B2274,3
U342,B2274,2
U161,B2274,4
U180,B2274,4
U269,B2274,5
U543,B2274,4
U1857,B2274,5
U519,B2274,5
U1231,B2274,5
U437,B2274,3
U494,B2274,4
U635,B2274,5
U1156,B2274,4
U226,B2274,4
U832,B2274,4
U1808,B2274,4
U354,B2274,5
U684,B2274,4
U998,B2274,4
U1233,B2274,3
U762,B2274,4
U478,B2274,5
U408,B2274,5
U331,B2274,3
U438,B2274,3
U164,B2274,4
U365,B2274,5
U1735,B2274,4
U364,B2274,3
U159,B2274,5
U1113,B2274,4
U441,B2274,4
U870,B2274,5
U845,B2274,5
U373,B2274,5
U442,B2274,5
U589,B2274,4
U1088,B2274,2
U326,B2274,5
U861,B2274,3
U476,B2274,5
U601,B2274,3
U627,B2274,4
U1234,B2274,4
U343,B2274,5
U1817,B2274,3
U580,B2274,3
U566,B2274,3
U609,B2274,4
U419,B2274,5
U252,B2274,3
U256,B2274,5
U369,B2274,2
U1689,B2274,5
U374,B2274,5
U1137,B2274,5
U1248,B2274,1
U191,B2274,4
U605,B2274,5
U35,B2274,4
U32,B2274,5
U433,B2274,4
U764,B2274,5
U556,B2274,3
U667,B2274,5
U755,B2274,4
U923,B2274,4
U367,B2274,5
U906,B2274,5
U445,B2274,5
U415,B2274,5
U2098,B2274,4
U1988,B2274,3
U720,B2274,5
U595,B2274,2
U349,B2274,5
U1823,B2274,4
U543,B2274,4
U444,B2274,5
U483,B2274,4
U607,B2274,5
U1805,B2274,5
U936,B2274,5
U1989,B2274,5
U695,B2274,5
U809,B2274,5
U599,B2274,4
U475,B2274,4
U236,B2274,4
U1009,B2274,5
U231,B2274,4
U2103,B2274,5
U606,B2274,5
U186,B2274,5
U1870,B2274,3
U63,B2275,4
U104,B2275,2
U69,B2275,3
U1764,B2275,3
U66,B2275,3
U117,B2275,4
U109,B2275,4
U54,B2275,3
U56,B2275,3
U42,B2275,3
U1769,B2275,3
U1777,B2275,2
U66,B2276,3
U76,B2276,3
U104,B2276,2
U59,B2276,5
U67,B2276,3
U68,B2276,3
U1781,B2276,5
U1772,B2276,4
U1781,B2276,5
U52,B2276,3
U69,B2276,3
U1779,B2276,3
U54,B2276,4
U63,B2276,5
U26,B2276,4
U117,B2276,3
U77,B2276,3
U1763,B2276,3
U43,B2276,3
U67,B2276,4
U1765,B2276,3
U72,B2276,3
U131,B2277,1
U140,B2277,3
U1795,B2277,3
U582,B2278,4
U469,B2278,1
U490,B2278,4
U1090,B2278,4
U1961,B2278,4
U1221,B2278,3
U433,B2278,3
U200,B2278,4
U1008,B2278,4
U1160,B2278,3
U758,B2278,4
U458,B2278,1
U723,B2278,4
U493,B2278,2
U493,B2278,4
U2045,B2278,3
U447,B2278,3
U1143,B2278,5
U1144,B2278,2
U296,B2279,5
U403,B2279,3
U547,B2279,4
U334,B2279,4
U510,B2279,4
U929,B2279,5
U391,B2279,4
U602,B2279,3
U1814,B2279,5
U517,B2279,2
U360,B2279,2
U239,B2279,5
U229,B2279,2
U467,B2279,4
U167,B2279,3
U583,B2279,3
U731,B2279,3
U220,B2279,3
U64,B2279,3
U581,B2279,4
U1991,B2279,4
U1808,B2279,4
U659,B2279,5
U635,B2279,5
U1808,B2279,5
U206,B2279,4
U269,B2279,5
U342,B2279,3
U855,B2279,4
U1986,B2279,5
U593,B2279,3
U437,B2279,4
U314,B2279,4
U276,B2279,4
U1073,B2279,3
U226,B2279,4
U471,B2279,5
U478,B2279,5
U331,B2279,4
U749,B2279,5
U556,B2279,3
U761,B2279,4
U411,B2279,4
U481,B2279,2
U227,B2279,5
U855,B2279,5
U325,B2279,4
U1135,B2279,3
U378,B2279,3
U611,B2279,4
U707,B2279,4
U421,B2279,4
U1126,B2279,5
U129,B2280,3
U125,B2280,4
U1783,B2280,3
U215,B2281,2
U219,B2281,2
U1270,B2282,3
U1472,B2282,3
U1258,B2282,1
U1379,B2282,1
U1303,B2282,3
U1385,B2282,4
U1257,B2282,3
U1304,B2282,4
U762,B2283,3
U612,B2283,2
U634,B2284,2
U662,B2284,1
U850,B2284,3
U900,B2284,1
U1040,B2284,3
U868,B2285,5
U764,B2287,4
U783,B2287,4
U1004,B2287,4
U462,B2287,5
U1222,B2288,4
U761,B2288,4
U480,B2288,3
U550,B2290,4
U1185,B2290,4
U911,B2290,2
U994,B2290,3
U950,B2290,4
U707,B2290,3
U440,B2290,3
U1192,B2290,1
U498,B2291,3
U647,B2292,4
U913,B2292,4
U674,B2292,3
U175,B2292,4
U546,B2292,4
U893,B2292,4
U1131,B2292,1
U875,B2292,4
U722,B2292,4
U1067,B2292,4
U706,B2292,4
U861,B2292,4
U705,B2292,4
U718,B2293,3
U236,B2293,4
U871,B2293,4
U874,B2293,4
U395,B2293,2
U1149,B2293,3
U332,B2293,4
U928,B2293,4
U668,B2293,5
U94,B2294,4
U704,B2295,2
U399,B2295,4
U746,B2295,2
U654,B2296,5
U534,B2296,1
U1813,B2296,5
U541,B2296,4
U909,B2297,4
U886,B2297,4
U1019,B2297,5
U273,B2297,5
U921,B2297,4
U1057,B2297,2
U1092,B2297,3
U182,B2298,3
U1801,B2298,4
U613,B2298,3
U1015,B2299,5
U1831,B2299,2
U867,B2299,4
U1123,B2299,5
U990,B2299,4
U1091,B2300,4
U424,B2300,2
U230,B2300,4
U774,B2300,3
U211,B2300,2
U553,B2300,2
U910,B2300,1
U230,B2300,2
U774,B2300,1
U259,B2301,4
U633,B2301,3
U1810,B2301,4
U1019,B2302,3
U725,B2302,3
U875,B2302,3
U863,B2302,3
U1076,B2304,5
U725,B2304,3
U234,B2304,5
U875,B2304,3
U979,B2304,1
U409,B2305,4
U1874,B2305,5
U564,B2305,5
U1050,B2305,1
U868,B2305,4
U539,B2305,4
U564,B2305,5
U1214,B2307,3
U340,B2307,3
U804,B2307,3
U472,B2308,4
U627,B2310,3
U280,B2310,2
U576,B2310,4
U222,B2310,1
U863,B2311,4
U436,B2314,2
U1211,B2314,2
U529,B2314,4
U774,B2314,1
U1215,B2315,3
U1808,B2317,4
U257,B2317,3
U754,B2317,5
U653,B2317,5
U915,B2318,5
U655,B2318,3
U1236,B2319,1
U257,B2319,4
U2027,B2319,3
U383,B2319,3
U1184,B2320,4
U745,B2321,4
U534,B2321,3
U826,B2322,3
U941,B2322,5
U985,B2323,3
U1101,B2323,1
U953,B2323,2
U567,B2323,4
U255,B2324,2
U255,B2324,2
U1817,B2324,4
U612,B2324,4
U1215,B2324,4
U535,B2324,2
U682,B2324,3
U255,B2324,2
U612,B2324,3
U215,B2325,4
U867,B2325,4
U254,B2326,4
U1234,B2327,5
U364,B2327,5
U260,B2327,5
U446,B2327,3
U613,B2328,1
U973,B2329,4
U699,B2330,4
U246,B2330,3
U1171,B2330,3
U663,B2330,4
U796,B2330,4
U1875,B2330,1
U652,B2330,4
U652,B2330,2
U933,B2332,4
U1020,B2332,4
U1020,B2332,5
U365,B2332,3
U1030,B2332,4
U1021,B2332,3
U574,B2333,4
U177,B2333,4
U177,B2333,3
U846,B2333,4
U990,B2334,2
U494,B2335,5
U285,B2335,3
U1036,B2335,5
U1239,B2335,3
U1802,B2335,2
U674,B2336,3
U859,B2336,5
U285,B2336,1
U1058,B2337,4
U909,B2337,3
U238,B2337,4
U892,B2337,2
U946,B2337,5
U1849,B2337,1
U394,B2337,1
U1829,B2337,1
U536,B2337,4
U582,B2338,4
U523,B2338,4
U523,B2338,4
U553,B2338,3
U751,B2338,3
U675,B2338,3
U773,B2338,5
U1094,B2338,5
U1094,B2338,5
U933,B2340,4
U1018,B2340,1
U576,B2341,1
U661,B2342,1
U725,B2342,1
U1018,B2343,3
U928,B2343,2
U202,B2343,4
U94,B2344,3
U468,B2344,5
U228,B2344,1
U1222,B2344,1
U1245,B2344,1
U383,B2344,4
U589,B2345,4
U305,B2345,4
U589,B2345,4
U608,B2346,5
U182,B2347,4
U949,B2348,3
U225,B2349,2
U818,B2351,4
U1121,B2351,3
U934,B2351,3
U634,B2351,3
U1119,B2351,3
U846,B2353,4
U1241,B2353,4
U1242,B2353,2
U1244,B2353,4
U273,B2354,4
U2003,B2355,5
U173,B2355,5
U1098,B2355,5
U552,B2355,3
U541,B2355,4
U1118,B2355,5
U979,B2355,3
U378,B2356,5
U1101,B2357,2
U934,B2357,3
U1086,B2357,1
U1057,B2357,3
U501,B2357,1
U1839,B2357,2
U455,B2358,4
U746,B2358,4
U333,B2361,5
U881,B2361,4
U178,B2361,5
U532,B2361,4
U221,B2361,5
U1238,B2361,4
U588,B2361,4
U920,B2361,4
U177,B2361,5
U1993,B2361,5
U1239,B2361,1
U689,B2361,5
U689,B2361,5
U689,B2361,2
U461,B2361,4
U167,B2362,3
U314,B2362,5
U362,B2362,4
U362,B2362,5
U686,B2362,4
U702,B2362,4
U569,B2362,3
U901,B2362,4
U1821,B2362,4
U222,B2362,5
U1245,B2362,4
U314,B2363,3
U314,B2363,5
U1241,B2363,4
U506,B2363,4
U1876,B2363,4
U1066,B2364,5
U1224,B2365,3
U167,B2365,3
U314,B2365,3
U1232,B2365,4
U485,B2365,2
U485,B2365,2
U901,B2365,3
U1121,B2365,5
U922,B2366,3
U280,B2366,1
U255,B2366,1
U736,B2367,2
U654,B2368,4
U856,B2368,4
U1002,B2368,3
U908,B2368,3
U230,B2368,4
U608,B2369,4
U410,B2369,2
U508,B2370,3
U314,B2370,4
U679,B2370,5
U326,B2370,3
U1533,B2370,3
U326,B2370,4
U1112,B2370,4
U686,B2370,5
U732,B2370,5
U504,B2371,2
U898,B2371,4
U557,B2372,4
U1241,B2372,4
U1242,B2372,5
U280,B2372,4
U1851,B2372,3
U750,B2372,4
U1245,B2372,3
U846,B2372,3
U554,B2373,1
U396,B2374,5
U259,B2375,4
U166,B2375,4
U671,B2375,4
U328,B2375,5
U805,B2375,3
U1063,B2375,2
U1063,B2375,3
U783,B2375,1
U1821,B2375,3
U1827,B2375,4
U272,B2376,3
U688,B2376,4
U935,B2376,4
U1211,B2377,3
U1240,B2377,3
U364,B2378,4
U1521,B2380,1
U718,B2381,3
U962,B2381,5
U1257,B2382,2
U1451,B2382,4
U1966,B2382,4
U1377,B2382,3
U1312,B2383,5
U1662,B2383,5
U1335,B2383,4
U1740,B2383,3
U1382,B2383,4
U1714,B2384,5
U655,B2384,3
U1640,B2384,4
U1618,B2384,4
U1633,B2384,3
U1878,B2384,4
U1368,B2384,4
U1635,B2384,4
U1613,B2385,3
U2036,B2385,1
U1654,B2385,3
U1307,B2385,4
U1434,B2386,4
U1267,B2386,4
U1429,B2386,3
U1358,B2386,4
U1600,B2387,5
U1898,B2387,3
U1532,B2387,4
U655,B2387,4
U1402,B2387,4
U1342,B2387,5
U1503,B2387,4
U1285,B2387,3
U1726,B2387,5
U1329,B2387,5
U1252,B2387,5
U1449,B2387,2
U1514,B2387,5
U1617,B2387,2
U1958,B2387,2
U1357,B2387,4
U1962,B2387,4
U1723,B2387,4
U1400,B2387,4
U1376,B2387,5
U1622,B2387,1
U2008,B2387,5
U1426,B2387,4
U1693,B2387,5
U1696,B2387,5
U1580,B2387,5
U1591,B2387,2
U1311,B2387,2
U2041,B2387,5
U1422,B2387,4
U1729,B2387,3
U1423,B2387,3
U1654,B2387,4
U1303,B2387,5
U1905,B2387,5
U2016,B2387,3
U1570,B2387,5
U1577,B2387,5
U1727,B2387,2
U1969,B2387,4
U1727,B2387,3
U1688,B2387,3
U2049,B2387,5
U1621,B2387,3
U1946,B2387,1
U1597,B2387,4
U1441,B2387,1
U1337,B2387,5
U1899,B2387,4
U1880,B2387,5
U1480,B2388,3
U1428,B2388,2
U2104,B2389,2
U1982,B2389,1
U1616,B2389,3
U1405,B2389,2
U1445,B2389,2
U1273,B2389,3
U1368,B2389,3
U1729,B2389,1
U1380,B2389,2
U1423,B2389,2
U1669,B2390,4
U1284,B2390,3
U1291,B2390,3
U117,B2391,5
U1929,B2391,2
U1428,B2391,4
U1364,B2391,5
U1378,B2391,4
U1354,B2391,4
U1317,B2391,5
U1375,B2391,4
U1650,B2391,4
U1966,B2391,5
U1423,B2391,3
U1485,B2392,3
U655,B2392,3
U1518,B2392,3
U451,B2392,3
U1280,B2394,4
U1263,B2394,5
U1878,B2394,4
U1258,B2395,4
U576,B2395,4
U1376,B2395,3
U1267,B2395,2
U1595,B2396,3
U1271,B2396,4
U1532,B2396,3
U1728,B2396,4
U1708,B2396,4
U1257,B2396,4
U1951,B2396,3
U1615,B2396,1
U1422,B2396,4
U1477,B2396,5
U1393,B2398,4
U1397,B2398,4
U1532,B2399,4
U1467,B2399,4
U1401,B2399,1
U1267,B2399,4
U1306,B2399,2
U1948,B2401,4
U1335,B2401,5
U1893,B2401,4
U1728,B2401,3
U1721,B2401,4
U1599,B2402,4
U1436,B2402,3
U1389,B2403,5
U1932,B2403,3
U1600,B2405,2
U1483,B2405,1
U1895,B2405,5
U1894,B2405,4
U1698,B2407,3
U1257,B2407,4
U1296,B2407,4
U1329,B2408,4
U1525,B2408,2
U1367,B2408,4
U1939,B2408,4
U1506,B2408,4
U2008,B2408,4
U1613,B2408,5
U1895,B2408,4
U1978,B2408,1
U1654,B2408,2
U1311,B2408,5
U1270,B2408,3
U1639,B2408,4
U1954,B2408,4
U1513,B2408,1
U2015,B2408,4
U1902,B2408,5
U1361,B2408,1
U2021,B2408,4
U1514,B2408,4
U1963,B2408,4
U1450,B2409,3
U1254,B2410,5
U1507,B2410,4
U1652,B2410,4
U1022,B2410,4
U1365,B2410,4
U1927,B2410,3
U1732,B2410,4
U1260,B2410,4
U1650,B2410,3
U1286,B2410,4
U1411,B2410,5
U1334,B2410,5
U1361,B2410,4
U1336,B2410,3
U1739,B2410,1
U1261,B2410,4
U1270,B2410,4
U1423,B2411,4
U1640,B2413,3
U1532,B2413,3
U1370,B2413,4
U1511,B2413,3
U1362,B2413,4
U1308,B2413,4
U1532,B2413,5
U1323,B2413,3
U1284,B2413,4
U1373,B2414,1
U1218,B2414,4
U1704,B2414,4
